Sequence number	Sequence ID	V-DOMAIN Functionality	V-GENE and allele	V-REGION Nb of positions including IMGT gaps (nt)	V-REGION Nb of nucleotides	V-REGION Nb of identical nucleotides	V-REGION Nb of mutations	V-REGION Nb of silent mutations	V-REGION Nb of nonsilent mutations	V-REGION a>g	V-REGION g>a	V-REGION c>t	V-REGION t>c	V-REGION a>c	V-REGION c>a	V-REGION a>t	V-REGION t>a	V-REGION g>c	V-REGION c>g	V-REGION g>t	V-REGION t>g	FR1-IMGT Nb of positions including IMGT gaps (nt)	FR1-IMGT Nb of nucleotides	FR1-IMGT Nb of identical nucleotides	FR1-IMGT Nb of mutations	FR1-IMGT Nb of silent mutations	FR1-IMGT Nb of nonsilent mutations	FR1-IMGT a>g	FR1-IMGT g>a	FR1-IMGT c>t	FR1-IMGT t>c	FR1-IMGT a>c	FR1-IMGT c>a	FR1-IMGT a>t	FR1-IMGT t>a	FR1-IMGT g>c	FR1-IMGT c>g	FR1-IMGT g>t	FR1-IMGT t>g	CDR1-IMGT Nb of positions including IMGT gaps (nt)	CDR1-IMGT Nb of nucleotides	CDR1-IMGT Nb of identical nucleotides	CDR1-IMGT Nb of mutations	CDR1-IMGT Nb of silent mutations	CDR1-IMGT Nb of nonsilent mutations	CDR1-IMGT a>g	CDR1-IMGT g>a	CDR1-IMGT c>t	CDR1-IMGT t>c	CDR1-IMGT a>c	CDR1-IMGT c>a	CDR1-IMGT a>t	CDR1-IMGT t>a	CDR1-IMGT g>c	CDR1-IMGT c>g	CDR1-IMGT g>t	CDR1-IMGT t>g	FR2-IMGT Nb of positions including IMGT gaps (nt)	FR2-IMGT Nb of nucleotides	FR2-IMGT Nb of identical nucleotides	FR2-IMGT Nb of mutations	FR2-IMGT Nb of silent mutations	FR2-IMGT Nb of nonsilent mutations	FR2-IMGT a>g	FR2-IMGT g>a	FR2-IMGT c>t	FR2-IMGT t>c	FR2-IMGT a>c	FR2-IMGT c>a	FR2-IMGT a>t	FR2-IMGT t>a	FR2-IMGT g>c	FR2-IMGT c>g	FR2-IMGT g>t	FR2-IMGT t>g	CDR2-IMGT Nb of positions including IMGT gaps (nt)	CDR2-IMGT Nb of nucleotides	CDR2-IMGT Nb of identical nucleotides	CDR2-IMGT Nb of mutations	CDR2-IMGT Nb of silent mutations	CDR2-IMGT Nb of nonsilent mutations	CDR2-IMGT a>g	CDR2-IMGT g>a	CDR2-IMGT c>t	CDR2-IMGT t>c	CDR2-IMGT a>c	CDR2-IMGT c>a	CDR2-IMGT a>t	CDR2-IMGT t>a	CDR2-IMGT g>c	CDR2-IMGT c>g	CDR2-IMGT g>t	CDR2-IMGT t>g	FR3-IMGT Nb of positions including IMGT gaps (nt)	FR3-IMGT Nb of nucleotides	FR3-IMGT Nb of identical nucleotides	FR3-IMGT Nb of mutations	FR3-IMGT Nb of silent mutations	FR3-IMGT Nb of nonsilent mutations	FR3-IMGT a>g	FR3-IMGT g>a	FR3-IMGT c>t	FR3-IMGT t>c	FR3-IMGT a>c	FR3-IMGT c>a	FR3-IMGT a>t	FR3-IMGT t>a	FR3-IMGT g>c	FR3-IMGT c>g	FR3-IMGT g>t	FR3-IMGT t>g	CDR3-IMGT Nb of positions including IMGT gaps (nt)	CDR3-IMGT Nb of nucleotides	CDR3-IMGT Nb of identical nucleotides	CDR3-IMGT Nb of mutations	CDR3-IMGT Nb of silent mutations	CDR3-IMGT Nb of nonsilent mutations	CDR3-IMGT a>g	CDR3-IMGT g>a	CDR3-IMGT c>t	CDR3-IMGT t>c	CDR3-IMGT a>c	CDR3-IMGT c>a	CDR3-IMGT a>t	CDR3-IMGT t>a	CDR3-IMGT g>c	CDR3-IMGT c>g	CDR3-IMGT g>t	CDR3-IMGT t>g	
247	QBH90895.1_anti-influenza_immunoglobulin_4306_lig	productive	Homsap IGKV1-33*01 F, or Homsap IGKV1D-33*01 F	332 (335)	284 (287)	210	74 (77)	73 (76)	1	8	0	0	28 (29)	13	0 (1)	0	8	4	13 (14)	0	0	78	78	56	22	22	0	2	0	0	5	3	0	0	5	1	6	0	0	36	18	16	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	51	51	40	11	10	1	3	0	0	4	1	0	0	0	1	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	78	30	30	0	2	0	0	13	8	0	0	2	2	3	0	0	20 (23)	20 (23)	15	5 (8)	5 (8)	0	1	0	0	3 (4)	0	0 (1)	0	0	0	1 (2)	0	0	
248	QBH90894.1_anti-influenza_immunoglobulin_4306_hea	productive	Homsap IGHV4-31*08 F	311	290	226	64	55	9	2	1	0	14	5	2	2	10	10	17	0	1	78	75	57	18	17	1	0	0	0	3	3	0	0	4	1	7	0	0	36	30	22	8	6	2	0	1	0	4	0	0	1	1	0	1	0	0	51	51	44	7	6	1	0	0	0	1	1	1	0	0	3	1	0	0	30	21	16	5	2	3	0	0	0	2	0	0	0	0	2	1	0	0	116	113	87	26	24	2	2	0	0	4	1	1	1	5	4	7	0	1																			
249	QBH90893.1_anti-influenza_immunoglobulin_3652_lig	productive	Homsap IGKV1-33*01 F, or Homsap IGKV1D-33*01 F	332 (335)	284 (287)	196 (197)	88 (90)	67 (69)	21	9	3	0 (1)	29 (30)	14	1	3	8	7	14	0	0	78	78	54	24	22	2	2	0	0	6	4	0	0	5	1	6	0	0	36	18	14	4	2	2	0	0	0	2	0	0	0	0	2	0	0	0	51	51	38	13	9	4	3	1	0	4	1	0	1	0	1	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	72	36	27	9	2	2	0	13	8	1	1	2	3	4	0	0	20 (23)	20 (23)	13 (14)	7 (9)	3 (5)	4	2	0	0 (1)	3 (4)	0	0	1	0	0	1	0	0	
250	QBH90892.1_anti-influenza_immunoglobulin_3652_hea	productive	Homsap IGHV3-15*07 F	317 (320)	299 (302)	222	77 (80)	60 (63)	17	14 (15)	3 (4)	0	19	10 (11)	3	0	6	7	13	0	2	78	75	51	24	22	2	2	1	0	5	2	0	0	4	3	6	0	1	36	24	20	4	2	2	0	0	0	3	0	1	0	0	0	0	0	0	51	51	39	12	10	2	1	0	0	1	1	2	0	0	2	4	0	1	30	30	20	10	8	2	3	0	0	4	2	0	0	0	1	0	0	0	117	114	87	27	18	9	8	2	0	6	5	0	0	2	1	3	0	0	5 (8)	5 (8)	5	0 (3)	0 (3)	0	0 (1)	0 (1)	0	0	0 (1)	0	0	0	0	0	0	0	
251	QBH90891.1_anti-influenza_immunoglobulin_4548-B_l	productive	Homsap IGLV3-21*01 F	335 (341)	284 (290)	218	66 (72)	51 (54)	15 (18)	5	1	1 (2)	19 (20)	12	2	1 (2)	7	8	8 (10)	1	1 (2)	78	75	56	19	18	1	0	0	0	4	7	0	0	3	2	3	0	0	36	18	10	8	4	4	2	0	0	3	1	0	1	0	0	0	1	0	51	51	43	8	4	4	0	1	0	2	2	0	0	0	2	1	0	0	30	9	5	4	1	3	1	0	0	2	0	0	0	1	0	0	0	0	117	108	84	24	22	2	2	0	1	6	2	2	0	3	4	4	0	0	23 (29)	23 (29)	20	3 (9)	2 (5)	1 (4)	0	0	0 (1)	2 (3)	0	0	0 (1)	0	0	0 (2)	0	1 (2)	
252	QBH90890.1_anti-influenza_immunoglobulin_4548-B_h	productive	Homsap IGHV2-70*01 F	319 (322)	298 (301)	235 (236)	63 (65)	54	9 (11)	3	2	0	17 (18)	12 (13)	2	1	6	4	13	0	3	78	75	60	15	15	0	1	0	0	5	2	0	0	2	1	4	0	0	36	30	20	10	9	1	0	1	0	3	2	0	0	1	1	2	0	0	51	51	44	7	7	0	0	0	0	0	2	1	0	0	1	1	0	2	30	21	13	8	4	4	0	1	0	5	2	0	0	0	0	0	0	0	117	114	93	21	17	4	2	0	0	4	3	0	1	3	1	6	0	1	7 (10)	7 (10)	5 (6)	2 (4)	2	0 (2)	0	0	0	0 (1)	1 (2)	1	0	0	0	0	0	0	
253	QBH90889.1_anti-influenza_immunoglobulin_4548-A_l	productive	Homsap IGLV3-21*02 F	338 (341)	287 (290)	219 (220)	68 (70)	55 (57)	13	3	0	1 (2)	21 (22)	10	3	0	7	8	13	1	1	78	75	54	21	17	4	0	0	0	4	5	1	0	3	3	5	0	0	36	18	11	7	4	3	1	0	0	2	2	0	0	0	0	0	1	1	51	51	46	5	5	0	0	0	0	2	1	0	0	0	0	2	0	0	30	9	6	3	1	2	0	0	0	2	1	0	0	0	0	0	0	0	117	108	81	27	23	4	2	0	1	6	1	2	0	4	5	6	0	0	26 (29)	26 (29)	21 (22)	5 (7)	5 (7)	0	0	0	0 (1)	5 (6)	0	0	0	0	0	0	0	0	
254	QBH90888.1_anti-influenza_immunoglobulin_4548-A_h	productive	Homsap IGHV2-70*15 F	314 (322)	293 (301)	232 (235)	61 (66)	55 (57)	6 (9)	3 (4)	2	1	17	9 (11)	2 (3)	0	7 (8)	4	13	0	3	78	75	58	17	15	2	1	0	1	5	2	0	0	2	1	5	0	0	36	30	21	9	9	0	0	0	0	3	2	0	0	1	1	2	0	0	51	51	43	8	8	0	0	0	0	0	2	2	0	0	1	1	0	2	30	21	14	7	5	2	1	1	0	5	0	0	0	0	0	0	0	0	117	114	94	20	18	2	1	1	0	4	3	0	0	4	1	5	0	1	2 (10)	2 (10)	2 (5)	0 (5)	0 (2)	0 (3)	0 (1)	0	0	0	0 (2)	0 (1)	0	0 (1)	0	0	0	0	
255	QBH90887.1_anti-influenza_immunoglobulin_3365_lig	productive	Homsap IGKV3D-11*02 F	331 (335)	283 (287)	217 (218)	66 (69)	56 (57)	10 (12)	9	1	0 (1)	25 (26)	7 (8)	2	0	5	4	11	0	2	78	78	52	26	23	3	3	0	0	8	3	0	0	4	2	6	0	0	36	18	15	3	2	1	1	0	0	1	0	0	0	0	0	0	0	1	51	51	43	8	8	0	2	0	0	4	0	0	0	0	0	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	86	22	17	5	2	1	0	11	3	1	0	0	2	2	0	0	19 (23)	19 (23)	16 (17)	3 (6)	2 (3)	1 (3)	1	0	0 (1)	0 (1)	0 (1)	1	0	0	0	0	0	1	
256	QBH90886.1_anti-influenza_immunoglobulin_3365_hea	productive	Homsap IGHV3-33*08 F	320	293	222	71	52	19	10	2	0	16	9	3	2	8	7	13	0	1	78	75	55	20	18	2	2	0	0	4	1	1	0	4	2	6	0	0	36	24	20	4	3	1	0	0	0	2	1	0	0	0	0	1	0	0	51	51	42	9	8	1	1	0	0	1	2	1	0	0	1	2	0	1	30	21	11	10	3	7	0	0	0	3	4	0	2	0	1	0	0	0	117	114	88	26	18	8	6	2	0	6	1	1	0	4	2	4	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
257	QBH90885.1_anti-influenza_immunoglobulin_4640_lig	productive	Homsap IGKV1-33*01 F, or Homsap IGKV1D-33*01 F	332 (335)	284 (287)	205	79 (82)	68 (71)	11	8	0	0	27 (28)	15	0 (1)	2	8	6	12 (13)	0	1	78	78	56	22	22	0	2	0	0	5	3	0	0	5	1	6	0	0	36	18	15	3	2	1	0	0	0	2	0	0	0	0	1	0	0	0	51	51	40	11	9	2	3	0	0	4	2	0	0	0	1	1	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	75	33	28	5	2	0	0	13	8	0	2	2	3	3	0	0	20 (23)	20 (23)	14	6 (9)	3 (6)	3	1	0	0	2 (3)	1	0 (1)	0	0	0	1 (2)	0	1	
258	QBH90884.1_anti-influenza_immunoglobulin_4640_hea	productive	Homsap IGHV3-15*07 F	317 (320)	299 (302)	226 (227)	73 (75)	62 (64)	11	11	1 (2)	3	20	9 (10)	3	0	6	7	11	0	2	78	75	53	22	22	0	2	0	0	5	2	0	0	4	3	5	0	1	36	24	16	8	1	7	0	1	0	4	0	1	0	0	1	1	0	0	51	51	41	10	10	0	0	0	0	1	1	2	0	0	2	3	0	1	30	30	21	9	9	0	2	0	0	4	2	0	0	0	1	0	0	0	117	114	91	23	20	3	6	0	3	6	4	0	0	2	0	2	0	0	5 (8)	5 (8)	4 (5)	1 (3)	0 (2)	1	1	0 (1)	0	0	0 (1)	0	0	0	0	0	0	0	
259	QBH90883.1_anti-influenza_immunoglobulin_1431-B_l	productive	Homsap IGKV1-33*01 F, or Homsap IGKV1D-33*01 F	332 (335)	284 (287)	201	83 (86)	68 (71)	15	9	1	0 (1)	29 (30)	16	0 (1)	2	8	5	13	0	0	78	78	55	23	22	1	2	0	0	5	4	0	0	5	1	6	0	0	36	18	15	3	2	1	0	0	0	2	0	0	0	0	1	0	0	0	51	51	40	11	9	2	2	0	0	4	3	0	0	0	1	1	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	73	35	28	7	3	1	0	14	8	0	1	2	2	4	0	0	20 (23)	20 (23)	13	7 (10)	3 (6)	4	2	0	0 (1)	3 (4)	0	0 (1)	1	0	0	1	0	0	
260	QBH90882.1_anti-influenza_immunoglobulin_1431-B_h	productive	Homsap IGHV3-15*07 F	320	302	230	72	64	8	10	1	0	19	10	3	0	7	7	12	0	3	78	75	53	22	22	0	2	0	0	5	2	0	0	4	3	5	0	1	36	24	18	6	2	4	0	0	0	3	0	1	0	1	0	0	0	1	51	51	40	11	10	1	0	0	0	1	1	2	0	0	2	4	0	1	30	30	20	10	8	2	2	1	0	4	2	0	0	0	1	0	0	0	117	114	92	22	21	1	6	0	0	6	4	0	0	2	1	3	0	0	8	8	7	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	
261	QBH90881.1_anti-influenza_immunoglobulin_1431-A_l	productive	Homsap IGKV1-33*01 F, or Homsap IGKV1D-33*01 F	332 (335)	284 (287)	206	78 (81)	69 (72)	9	9	0	0 (1)	27 (28)	14	0 (1)	2	8	5	12	0	1	78	78	56	22	22	0	2	0	0	5	3	0	0	5	1	6	0	0	36	18	15	3	2	1	0	0	0	2	0	0	0	0	1	0	0	0	51	51	40	11	9	2	3	0	0	4	1	0	1	0	1	1	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	78	30	30	0	2	0	0	13	8	0	0	2	2	3	0	0	20 (23)	20 (23)	12	8 (11)	2 (5)	6	2	0	0 (1)	2 (3)	1	0 (1)	1	0	0	1	0	1	
262	QBH90880.1_anti-influenza_immunoglobulin_1431-A_h	productive	Homsap IGHV3-15*07 F	311 (320)	293 (302)	224 (226)	69 (76)	61 (64)	8 (12)	10 (12)	1 (2)	0	18 (19)	9 (10)	2	0	6	8	13 (15)	0	2	78	75	53	22	22	0	2	0	0	5	2	0	0	4	3	5	0	1	36	24	19	5	1	4	0	0	0	3	0	0	0	0	1	1	0	0	51	51	40	11	10	1	0	0	0	1	1	2	0	0	2	4	0	1	30	30	21	9	9	0	2	0	0	4	2	0	0	0	1	0	0	0	116 (117)	113 (114)	91	22 (23)	19 (20)	3	6	1	0	5 (6)	4	0	0	2	1	3	0	0	0 (8)	0 (8)	0 (2)	0 (6)	0 (2)	0 (4)	0 (2)	0 (1)	0	0 (0)	0 (1)	0	0	0	0	0 (2)	0	0	
263	QBH90879.1_anti-influenza_immunoglobulin_1850-B_l	productive	Homsap IGKV1-39*01 F, or Homsap IGKV1D-39*01 F	335	287	200	87	67	20	10	2	2	29	12	2	1	8	4	15	1	1	78	78	55	23	23	0	2	0	0	5	4	1	0	5	0	6	0	0	36	18	12	6	2	4	1	0	0	2	1	0	0	0	0	1	1	0	51	51	38	13	10	3	3	0	0	5	1	1	0	0	1	2	0	0	30	9	3	6	2	4	0	1	0	1	1	0	0	1	0	2	0	0	117	108	75	33	27	6	3	1	1	13	5	0	1	2	2	4	0	1	23	23	17	6	3	3	1	0	1	3	0	0	0	0	1	0	0	0	
264	QBH90878.1_anti-influenza_immunoglobulin_1850-B_h	productive	Homsap IGHV4-59*12 (F)	320	293	216	77	55	22	6	3	1	14	7	2	0	11	12	20	0	1	78	75	56	19	17	2	1	0	0	3	2	0	0	4	2	7	0	0	36	24	16	8	4	4	0	0	0	3	0	0	0	1	2	1	0	1	51	51	44	7	7	0	0	0	0	2	2	1	0	0	2	0	0	0	30	21	16	5	2	3	0	0	0	2	0	0	0	0	2	1	0	0	117	114	79	35	24	11	4	2	1	4	3	1	0	6	3	11	0	0	8	8	5	3	1	2	1	1	0	0	0	0	0	0	1	0	0	0	
265	QBH90877.1_anti-influenza_immunoglobulin_1850-A_l	productive	Homsap IGKV1-39*01 F, or Homsap IGKV1D-39*01 F	335	287	198	89	65	24	9	4	1	29	13	2	1	8	5	15	1	1	78	78	54	24	22	2	1	1	0	5	5	1	0	5	0	6	0	0	36	18	12	6	2	4	1	0	0	2	1	0	0	0	0	1	1	0	51	51	37	14	10	4	3	0	0	5	1	1	0	0	2	2	0	0	30	9	3	6	2	4	0	1	0	1	1	0	0	1	0	2	0	0	117	108	74	34	26	8	3	2	1	13	5	0	1	2	2	4	0	1	23	23	18	5	3	2	1	0	0	3	0	0	0	0	1	0	0	0	
266	QBH90876.1_anti-influenza_immunoglobulin_1850-A_h	productive	Homsap IGHV4-59*12 (F)	320	293	222	71	57	14	5	2	0	14	7	2	0	10	11	19	0	1	78	75	56	19	17	2	1	0	0	3	2	0	0	4	2	7	0	0	36	24	17	7	5	2	0	0	0	3	0	0	0	1	1	1	0	1	51	51	44	7	7	0	0	0	0	2	2	1	0	0	2	0	0	0	30	21	16	5	2	3	0	0	0	2	0	0	0	0	2	1	0	0	117	114	83	31	24	7	3	2	0	4	3	1	0	5	3	10	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
267	QBH90875.1_anti-influenza_immunoglobulin_67_light	productive	Homsap IGKV1-39*01 F, or Homsap IGKV1D-39*01 F	335	287	209	78	74	4	9	0	0	30	12	1	1	8	3	14	0	0	78	78	51	27	23	4	2	0	0	5	5	1	1	5	0	8	0	0	36	18	16	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	51	51	40	11	11	0	3	0	0	5	1	0	0	0	1	1	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	78	30	30	0	3	0	0	14	5	0	0	2	2	4	0	0	23	23	19	4	4	0	1	0	0	3	0	0	0	0	0	0	0	0	
268	QBH90874.1_anti-influenza_immunoglobulin_67_heavy	productive	Homsap IGHV4-59*08 F	320	293	223	70	56	14	8	1	0	15	6	3	2	11	8	16	0	0	78	75	56	19	17	2	0	0	0	3	2	0	1	4	2	7	0	0	36	24	18	6	5	1	0	0	0	4	0	0	0	1	0	1	0	0	51	51	41	10	6	4	1	0	0	2	2	2	0	1	2	0	0	0	30	21	15	6	3	3	1	1	0	2	0	0	0	0	1	1	0	0	117	114	87	27	23	4	5	0	0	4	2	1	1	5	2	7	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
269	QBH90873.1_anti-influenza_immunoglobulin_416-B_li	productive	Homsap IGLV3-21*02 F	341	290	219	71	54	17	4	2	0	22	10	2	1	7	10	10	1	2	78	75	52	23	16	7	0	2	0	4	5	0	1	3	5	3	0	0	36	18	10	8	3	5	2	0	0	2	2	0	0	0	0	0	1	1	51	51	45	6	4	2	0	0	0	3	1	0	0	0	0	2	0	0	30	9	7	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	117	108	82	26	24	2	2	0	0	6	2	2	0	4	5	5	0	0	29	29	23	6	5	1	0	0	0	5	0	0	0	0	0	0	0	1	
270	QBH90872.1_anti-influenza_immunoglobulin_416-B_he	productive	Homsap IGHV2-70*02 F, or Homsap IGHV2-70*07 F	311	290	231	59	48	11	4	3	0	17	8	1	1	6	4	12	0	3	78	75	60	15	15	0	1	0	0	5	2	0	0	2	1	4	0	0	36	30	21	9	9	0	0	0	0	3	2	0	0	1	1	2	0	0	51	51	43	8	7	1	1	0	0	0	2	1	0	0	1	1	0	2	30	21	12	9	4	5	1	2	0	5	0	0	1	0	0	0	0	0	116	113	95	18	13	5	1	1	0	4	2	0	0	3	1	5	0	1																			
271	QBH90871.1_anti-influenza_immunoglobulin_416-A_li	productive	Homsap IGLV3-21*02 F	341	290	223	67	58	9	3	1	0	22	12	2	0	7	8	10	1	1	78	75	56	19	18	1	0	0	0	4	6	0	0	3	3	3	0	0	36	18	9	9	3	6	1	1	0	2	3	0	0	0	0	0	1	1	51	51	46	5	5	0	0	0	0	2	1	0	0	0	0	2	0	0	30	9	7	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	117	108	82	26	24	2	2	0	0	6	2	2	0	4	5	5	0	0	29	29	23	6	6	0	0	0	0	6	0	0	0	0	0	0	0	0	
272	QBH90870.1_anti-influenza_immunoglobulin_416-A_he	productive	Homsap IGHV2-70*01 F	314 (322)	293 (301)	231 (235)	62 (66)	54 (56)	8 (10)	4 (5)	2	0	17	12 (14)	1 (2)	0	6	5	12	0	3	78	75	60	15	15	0	1	0	0	5	2	0	0	2	1	4	0	0	36	30	19	11	9	2	1	0	0	3	2	0	0	1	2	2	0	0	51	51	44	7	7	0	0	0	0	0	2	1	0	0	1	1	0	2	30	21	14	7	5	2	1	1	0	5	0	0	0	0	0	0	0	0	117	114	92	22	18	4	1	1	0	4	6	0	0	3	1	5	0	1	2 (10)	2 (10)	2 (6)	0 (4)	0 (2)	0 (2)	0 (1)	0	0	0	0 (2)	0 (1)	0	0	0	0	0	0	
273	QBH90869.1_anti-influenza_immunoglobulin_3809_lig	productive	Homsap IGKV3-20*01 F	332 (335)	287 (290)	223	64 (67)	62 (65)	2	7	0	1	25 (26)	7	0 (1)	0	7	4	12 (13)	0	1	78	78	55	23	23	0	3	0	0	7	2	0	0	4	2	5	0	0	36	21	19	2	2	0	0	0	0	1	0	0	0	0	0	0	0	1	51	51	41	10	8	2	2	0	1	4	0	0	0	0	0	3	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	88	20	20	0	2	0	0	10	3	0	0	1	2	2	0	0	20 (23)	20 (23)	15	5 (8)	5 (8)	0	0	0	0	2 (3)	1	0 (1)	0	1	0	1 (2)	0	0	
274	QBH90868.1_anti-influenza_immunoglobulin_3809_hea	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69*06 F or Homsap IGHV1-69D*01 F	320	296	223	73	51	22	8	2	2	14	8	1	0	8	13	14	1	2	78	75	56	19	19	0	0	0	0	5	0	0	0	5	3	6	0	0	36	24	16	8	2	6	0	1	1	2	1	0	0	1	0	1	1	0	51	51	41	10	9	1	3	0	0	1	2	1	0	0	2	0	0	1	30	24	15	9	3	6	1	0	0	3	2	0	0	0	1	2	0	0	117	114	89	25	16	9	3	1	1	3	3	0	0	2	6	5	0	1	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
275	QBH90867.1_anti-influenza_immunoglobulin_148_ligh	productive	Homsap IGKV2-40*01 F, or Homsap IGKV2D-40*01 F	329 (333)	299 (303)	228 (229)	71 (74)	62 (63)	9 (11)	3	0	0 (1)	24 (25)	13	2	0	8	5	12	0	4 (5)	78	78	59	19	19	0	0	0	0	6	2	0	0	4	1	6	0	0	36	36	28	8	8	0	0	0	0	6	1	0	0	0	0	1	0	0	51	51	42	9	9	0	0	0	0	3	2	0	0	1	1	2	0	0	30	9	5	4	4	0	0	0	0	0	0	0	0	1	1	1	0	1	117	108	83	25	19	6	1	0	0	9	6	1	0	2	2	2	0	2	17 (21)	17 (21)	11 (12)	6 (9)	3 (4)	3 (5)	2	0	0 (1)	0 (1)	2	1	0	0	0	0	0	1 (2)	
276	QBH90866.1_anti-influenza_immunoglobulin_148_heav	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	314 (320)	290 (296)	225 (226)	65 (70)	51 (54)	14 (16)	5 (7)	3 (4)	1	18	7 (8)	1	0	7	9 (10)	14	0	0	78	75	56	19	19	0	0	0	0	5	0	0	0	5	3	6	0	0	36	24	16	8	3	5	0	1	1	3	1	0	0	0	0	2	0	0	51	51	41	10	8	2	2	0	0	3	2	1	0	0	2	0	0	0	30	24	17	7	3	4	0	1	0	3	2	0	0	0	0	1	0	0	117	114	93	21	18	3	3	1	0	4	2	0	0	2	4	5	0	0	2 (8)	2 (8)	2 (3)	0 (5)	0 (3)	0 (2)	0 (2)	0 (1)	0	0	0 (1)	0	0	0	0 (1)	0	0	0	
277	QBH90865.1_anti-influenza_immunoglobulin_3917_lig	productive	Homsap IGLV2-14*01 F	338 (339)	296 (297)	209	87 (88)	76 (77)	11	6	0	0	28	6	2	2	15	6	20 (21)	0	2	78	75	52	23	23	0	0	0	0	7	2	0	0	6	2	6	0	0	36	27	20	7	6	1	1	0	0	5	0	0	0	0	0	0	0	1	51	51	40	11	9	2	4	0	0	2	1	0	0	1	0	3	0	0	30	9	7	2	2	0	0	0	0	1	0	0	0	0	0	1	0	0	117	108	73	35	32	3	0	0	0	10	1	2	2	7	3	9	0	1	26 (27)	26 (27)	17	9 (10)	4 (5)	5	1	0	0	3	2	0	0	1	1	1 (2)	0	0	
278	QBH90864.1_anti-influenza_immunoglobulin_3917_hea	productive	Homsap IGHV2-70*01 F	319 (322)	298 (301)	236	62 (65)	47 (48)	15 (17)	3	3	1	15	10 (11)	2 (3)	1	7 (8)	4	10	1	5	78	75	60	15	11	4	1	1	0	5	2	0	0	2	1	3	0	0	36	30	20	10	8	2	0	0	0	2	2	0	0	2	1	2	0	1	51	51	44	7	6	1	0	0	1	0	2	1	0	0	1	0	0	2	30	21	13	8	3	5	1	1	0	4	0	0	0	0	0	0	1	1	117	114	94	20	17	3	1	1	0	4	3	0	1	3	1	5	0	1	7 (10)	7 (10)	5	2 (5)	2 (3)	0 (2)	0	0	0	0	1 (2)	1 (2)	0	0 (1)	0	0	0	0	
279	QBH90863.1_anti-influenza_immunoglobulin_3555-B_l	productive	Homsap IGLV2-8*01 F	339	297	215	82	79	3	3	1	0	26	7	2	0	14	5	22	1	1	78	75	51	24	24	0	0	0	0	6	3	0	0	6	2	7	0	0	36	27	19	8	5	3	0	1	0	5	0	0	0	0	0	0	1	1	51	51	41	10	10	0	3	0	0	2	1	0	0	1	0	3	0	0	30	9	7	2	2	0	0	0	0	1	0	0	0	0	0	1	0	0	117	108	76	32	32	0	0	0	0	10	1	2	0	6	3	10	0	0	27	27	21	6	6	0	0	0	0	2	2	0	0	1	0	1	0	0	
280	QBH90862.1_anti-influenza_immunoglobulin_3555-B_h	productive	Homsap IGHV4-39*03 F	311	290	226	64	56	8	3	0	0	16	6	2	0	10	11	16	0	0	78	75	58	17	17	0	0	0	0	3	2	0	0	4	2	6	0	0	36	30	23	7	5	2	0	0	0	4	0	0	0	1	1	1	0	0	51	51	41	10	8	2	1	0	0	2	1	1	0	0	3	2	0	0	30	21	17	4	4	0	0	0	0	3	0	0	0	0	1	0	0	0	116	113	87	26	22	4	2	0	0	4	3	1	0	5	4	7	0	0																			
281	QBH90861.1_anti-influenza_immunoglobulin_3555-A_l	productive	Homsap IGLV2-8*01 F	339	297	215	82	79	3	3	1	0	26	7	2	0	14	5	22	1	1	78	75	51	24	24	0	0	0	0	6	3	0	0	6	2	7	0	0	36	27	19	8	5	3	0	1	0	5	0	0	0	0	0	0	1	1	51	51	41	10	10	0	3	0	0	2	1	0	0	1	0	3	0	0	30	9	7	2	2	0	0	0	0	1	0	0	0	0	0	1	0	0	117	108	76	32	32	0	0	0	0	10	1	2	0	6	3	10	0	0	27	27	21	6	6	0	0	0	0	2	2	0	0	1	0	1	0	0	
